t_dat,article_id,sales_channel_id,payment_method,SKU_No,prod_return_type,return_Status,delivered,cust_id
2018-10-17,651082010,2,Card,651082010.0,15 days return,Not Returned,Delivered,2096
2018-10-12,678553004,2,Cash,678553004.0,15 days return,Not Returned,Delivered,1679
2018-10-25,630696002,2,Cash,630696002.0,15 days return,Not Returned,Delivered,4131
2018-09-26,697914001,2,Cash,697914001.0,15 days return,Returned,Delivered,1866
2018-09-27,661435001,2,UPI,661435001.0,15 days return,Not Returned,Delivered,4232
2018-09-25,658298001,2,UPI,658298001.0,7 days return,Returned,Delivered,128
2018-10-30,355072001,1,UPI,355072001.0,15 days return,Returned,Delivered,3169
2018-09-27,662260002,2,Card,662260002.0,15 days return,Not Returned,Delivered,4261
2018-10-31,662917001,1,Card,662917001.0,15 days return,,Not Delivered (Wrong Item),700
2018-10-30,685687003,1,UPI,685687003.0,No return,Not Returned,Delivered,4854
2018-09-27,708021001,2,Cash,708021001.0,15 days return,Returned,Delivered,4932
2018-09-28,573716002,2,Cash,573716002.0,15 days return,Not Returned,Delivered,3393
2018-10-12,458924006,2,Cash,458924006.0,15 days return,Returned,Delivered,4191
2018-10-26,179123001,1,UPI,179123001.0,15 days return,,Not Delivered (Wrong Item),4046
2018-09-25,108775044,2,Card,108775044.0,No return,Not Returned,Delivered,2687
2018-10-14,482207007,2,UPI,482207007.0,7 days return,,Not Delivered (Wrong Item),3719
2018-10-17,611144026,1,UPI,611144026.0,No return,Not Returned,Delivered,623
2018-10-28,677037005,2,Cash,677037005.0,15 days return,Not Returned,Delivered,132
2018-10-16,607427005,2,UPI,607427005.0,7 days return,,Not Delivered (Wrong Item),2935
2018-09-27,617459001,2,Card,617459001.0,7 days return,Not Returned,Delivered,4148
2018-10-20,663944004,1,Cash,663944004.0,15 days return,Not Returned,Delivered,2330
2018-09-30,591334003,1,UPI,591334003.0,15 days return,Not Returned,Delivered,2539
2018-09-26,650722001,2,UPI,650722001.0,15 days return,Returned,Delivered,354
2018-10-27,688873008,1,UPI,688873008.0,15 days return,Not Returned,Delivered,98
2018-09-29,539723003,1,Cash,539723003.0,No return,Not Returned,Delivered,1677
2018-09-26,662728004,2,UPI,662728004.0,No return,Not Returned,Delivered,2256
2018-10-28,618352001,2,UPI,618352001.0,7 days return,Not Returned,Delivered,741
2018-10-13,627769007,1,UPI,627769007.0,No return,Not Returned,Delivered,3252
2018-09-20,678086003,2,UPI,678086003.0,15 days return,Not Returned,Delivered,1208
2018-10-24,609166001,2,Cash,609166001.0,7 days return,Not Returned,Delivered,371
2018-09-26,646823008,2,Cash,646823008.0,7 days return,Not Returned,Delivered,2503
2018-10-04,381038018,2,Card,381038018.0,No return,Not Returned,Delivered,2066
2018-09-24,693951004,1,UPI,693951004.0,15 days return,Not Returned,Delivered,926
2018-09-29,639576001,1,UPI,639576001.0,7 days return,Not Returned,Delivered,1731
2018-09-30,467302079,2,UPI,467302079.0,15 days return,Not Returned,Delivered,3296
2018-10-14,482207007,2,Cash,482207007.0,7 days return,Not Returned,Delivered,3719
2018-09-28,677493002,2,UPI,677493002.0,No return,Not Returned,Delivered,1760
2018-10-24,567816001,2,UPI,567816001.0,15 days return,Returned,Delivered,2200
2018-10-17,453765004,2,UPI,453765004.0,15 days return,Not Returned,Delivered,4492
2018-10-26,189691063,2,UPI,189691063.0,No return,Not Returned,Delivered,522
2018-10-07,523924004,2,UPI,523924004.0,15 days return,Returned,Delivered,1466
2018-10-17,691839001,2,UPI,691839001.0,No return,Not Returned,Delivered,4069
2018-09-28,690112002,2,UPI,690112002.0,No return,Not Returned,Delivered,2956
2018-10-09,380609010,2,Card,380609010.0,No return,Not Returned,Delivered,274
2018-10-12,646960001,2,Card,646960001.0,15 days return,Not Returned,Delivered,3266
2018-10-31,401044004,2,UPI,401044004.0,7 days return,Returned,Delivered,4701
2018-09-29,655691001,1,Card,655691001.0,15 days return,,Not Delivered (Wrong Item),3511
2018-09-29,696435001,1,UPI,696435001.0,7 days return,,Not Delivered (Wrong Item),2570
2018-10-22,677760003,2,UPI,677760003.0,7 days return,Not Returned,Delivered,178
2018-10-04,620625001,2,UPI,620625001.0,15 days return,Returned,Delivered,3608
2018-10-27,579541011,2,UPI,579541011.0,No return,Not Returned,Delivered,1083
2018-10-14,624723001,2,UPI,624723001.0,7 days return,Not Returned,Delivered,4069
2018-09-27,672890002,2,Cash,672890002.0,15 days return,Not Returned,Delivered,113
2018-09-29,594879002,1,UPI,594879002.0,No return,Not Returned,Delivered,3892
2018-10-02,627408003,2,UPI,627408003.0,7 days return,Not Returned,Delivered,728
2018-09-23,687424003,2,UPI,687424003.0,No return,,Not Delivered (Others),4088
2018-09-26,522346004,2,Card,522346004.0,15 days return,Returned,Delivered,908
2018-10-26,667499009,1,UPI,667499009.0,15 days return,Not Returned,Delivered,267
2018-09-26,496762020,2,UPI,496762020.0,No return,Not Returned,Delivered,354
2018-10-31,717593001,2,Cash,717593001.0,7 days return,Not Returned,Delivered,3583
2018-10-03,651273001,2,Card,651273001.0,15 days return,Returned,Delivered,4258
2018-10-13,649057002,1,UPI,649057002.0,15 days return,Not Returned,Delivered,3751
2018-09-23,677208001,2,Card,677208001.0,15 days return,Returned,Delivered,3276
2018-10-24,579990002,2,UPI,579990002.0,7 days return,Returned,Delivered,902
2018-10-28,665636001,2,UPI,665636001.0,No return,Not Returned,Delivered,1992
2018-10-22,714426001,1,UPI,714426001.0,15 days return,Returned,Delivered,1372
2018-09-23,189634001,2,Card,189634001.0,No return,Not Returned,Delivered,4922
2018-10-03,575542004,2,Card,575542004.0,No return,Not Returned,Delivered,1725
2018-10-18,707203004,1,UPI,707203004.0,7 days return,Not Returned,Delivered,1061
2018-10-07,705094002,1,UPI,705094002.0,No return,Not Returned,Delivered,370
2018-09-28,468480002,2,UPI,468480002.0,15 days return,Not Returned,Delivered,1815
2018-10-30,630067001,2,UPI,630067001.0,7 days return,Returned,Delivered,2328
2018-10-06,620081007,2,Cash,620081007.0,7 days return,,Not Delivered (Wrong Item),2227
2018-10-24,543689001,2,Cash,543689001.0,7 days return,Not Returned,Delivered,4277
2018-10-20,614607001,2,UPI,614607001.0,15 days return,Not Returned,Delivered,2135
2018-10-29,586307004,2,UPI,586307004.0,No return,Not Returned,Delivered,4248
2018-10-18,680220001,2,UPI,680220001.0,No return,Not Returned,Delivered,2532
2018-10-04,399087014,2,Card,399087014.0,No return,Not Returned,Delivered,303
2018-09-26,519929006,2,UPI,519929006.0,No return,Not Returned,Delivered,2165
2018-10-27,490794014,2,Card,490794014.0,7 days return,Not Returned,Delivered,2121
2018-10-20,476315040,2,Cash,476315040.0,15 days return,Not Returned,Delivered,1106
2018-10-11,566534018,2,UPI,566534018.0,15 days return,Returned,Delivered,987
2018-10-13,639297001,2,UPI,639297001.0,No return,Not Returned,Delivered,2265
2018-09-21,573085014,2,UPI,573085014.0,15 days return,Returned,Delivered,699
2018-09-29,501406005,1,Card,501406005.0,15 days return,Returned,Delivered,3236
2018-10-28,621523003,2,Cash,621523003.0,7 days return,Not Returned,Delivered,458
2018-09-30,539723006,1,UPI,539723006.0,No return,Not Returned,Delivered,833
2018-10-10,556560005,2,Card,556560005.0,15 days return,,Not Delivered (Wrong Item),3614
2018-09-25,535488014,2,UPI,535488014.0,No return,,Not Delivered (Others),2427
2018-10-11,667127001,2,UPI,667127001.0,No return,Not Returned,Delivered,2419
2018-10-18,675319004,1,UPI,675319004.0,7 days return,Not Returned,Delivered,4818
2018-10-11,501820002,2,UPI,501820002.0,15 days return,Not Returned,Delivered,2752
2018-10-24,573085005,2,UPI,573085005.0,7 days return,Returned,Delivered,2180
2018-09-27,688873012,1,UPI,688873012.0,15 days return,,Not Delivered (Others),4812
2018-10-31,509135003,2,Cash,509135003.0,No return,Not Returned,Delivered,2090
2018-10-11,621913003,2,UPI,621913003.0,No return,Not Returned,Delivered,2650
2018-10-04,399087010,2,Card,399087010.0,7 days return,Not Returned,Delivered,303
2018-11-01,257430035,2,Card,257430035.0,15 days return,Not Returned,Delivered,3595
2018-09-29,665389001,2,UPI,665389001.0,No return,Not Returned,Delivered,2623
2018-09-27,604049007,1,UPI,604049007.0,7 days return,Returned,Delivered,2913
2018-10-12,632737001,2,UPI,632737001.0,No return,Not Returned,Delivered,1725
2018-10-02,556560005,1,UPI,556560005.0,15 days return,Returned,Delivered,2087
2018-09-23,685687004,2,UPI,685687004.0,7 days return,Not Returned,Delivered,1707
2018-09-20,638553001,2,Card,638553001.0,15 days return,Not Returned,Delivered,3841
2018-10-18,609650008,2,Card,609650008.0,7 days return,Not Returned,Delivered,3628
2018-09-28,636935009,2,Card,636935009.0,7 days return,Not Returned,Delivered,3604
2018-09-29,625043004,2,UPI,625043004.0,No return,Not Returned,Delivered,216
2018-10-02,507909017,1,UPI,507909017.0,7 days return,Not Returned,Delivered,442
2018-10-13,688873005,1,UPI,688873005.0,7 days return,Returned,Delivered,1482
2018-09-26,225784001,1,UPI,225784001.0,15 days return,Not Returned,Delivered,4208
2018-10-29,670286003,1,Card,670286003.0,No return,Not Returned,Delivered,4279
2018-09-24,537688010,1,UPI,537688010.0,15 days return,Not Returned,Delivered,1969
2018-10-02,620377001,2,Card,620377001.0,7 days return,Not Returned,Delivered,1359
2018-10-27,657168003,1,UPI,657168003.0,7 days return,Returned,Delivered,3185
2018-10-24,699358003,2,Card,699358003.0,7 days return,Returned,Delivered,3743
2018-10-25,637515002,1,UPI,637515002.0,15 days return,,Not Delivered (Others),2444
2018-10-02,565200032,1,Card,565200032.0,No return,Not Returned,Delivered,3640
2018-11-01,672598001,2,UPI,672598001.0,15 days return,Returned,Delivered,4543
2018-10-16,663679002,2,UPI,663679002.0,7 days return,Not Returned,Delivered,2938
2018-09-25,567411010,1,UPI,567411010.0,15 days return,Not Returned,Delivered,2905
2018-09-30,645065015,1,UPI,645065015.0,15 days return,,Not Delivered (Wrong Item),3960
2018-10-15,656719005,2,UPI,656719005.0,15 days return,Not Returned,Delivered,762
2018-09-29,572998001,2,UPI,572998001.0,15 days return,Not Returned,Delivered,1401
2018-10-05,633131002,1,UPI,633131002.0,7 days return,Not Returned,Delivered,3485
2018-10-13,448262044,2,UPI,448262044.0,7 days return,Not Returned,Delivered,3996
2018-10-27,656491001,1,UPI,656491001.0,7 days return,Not Returned,Delivered,1155
2018-10-04,636935009,1,UPI,636935009.0,7 days return,Not Returned,Delivered,4778
2018-10-14,617919021,2,UPI,617919021.0,15 days return,Not Returned,Delivered,889
2018-10-24,668537001,2,Card,668537001.0,No return,Not Returned,Delivered,3646
2018-10-16,543689001,2,UPI,543689001.0,7 days return,,Not Delivered (Others),3107
2018-09-27,570002038,2,UPI,570002038.0,7 days return,Returned,Delivered,2480
2018-10-22,670950002,2,UPI,670950002.0,No return,Not Returned,Delivered,2326
2018-09-30,512237002,2,Card,512237002.0,No return,Not Returned,Delivered,3771
2018-10-11,524825011,2,UPI,524825011.0,15 days return,Not Returned,Delivered,2682
2018-09-27,640124001,1,Cash,640124001.0,7 days return,,Not Delivered (Others),4136
2018-09-29,411413002,1,Card,411413002.0,No return,Not Returned,Delivered,2599
2018-10-02,683147001,2,UPI,683147001.0,No return,,Not Delivered (Others),2372
2018-10-03,490794024,2,UPI,490794024.0,7 days return,,Not Delivered (Wrong Item),1725
2018-10-20,496762004,2,UPI,496762004.0,15 days return,Not Returned,Delivered,2920
2018-09-21,692401001,2,UPI,692401001.0,7 days return,Not Returned,Delivered,4875
2018-09-30,539723005,2,Card,539723005.0,7 days return,,Not Delivered (Others),2166
2018-10-16,617835006,2,Cash,617835006.0,15 days return,Not Returned,Delivered,406
2018-09-25,637661003,1,UPI,637661003.0,No return,Not Returned,Delivered,1699
2018-09-29,563519001,1,UPI,563519001.0,No return,Not Returned,Delivered,1985
2018-09-29,618398003,1,Card,618398003.0,No return,Not Returned,Delivered,2441
2018-09-23,627009006,2,UPI,627009006.0,No return,Not Returned,Delivered,3281
2018-10-29,635957004,2,UPI,635957004.0,No return,,Not Delivered (Others),3128
2018-09-26,591334003,2,UPI,591334003.0,15 days return,Returned,Delivered,3371
2018-09-25,558513001,2,UPI,558513001.0,15 days return,Not Returned,Delivered,388
2018-09-29,446224016,1,UPI,446224016.0,15 days return,Not Returned,Delivered,1661
2018-10-19,639836002,2,UPI,639836002.0,15 days return,Returned,Delivered,1689
2018-10-10,368979001,2,UPI,368979001.0,No return,,Not Delivered (Wrong Item),3916
2018-10-19,649437001,2,UPI,649437001.0,7 days return,Not Returned,Delivered,1550
2018-09-21,557248023,2,UPI,557248023.0,15 days return,Returned,Delivered,1719
2018-10-01,686587004,2,UPI,686587004.0,No return,Not Returned,Delivered,1843
2018-10-22,687524001,2,Cash,687524001.0,15 days return,Returned,Delivered,4438
2018-09-24,638948002,2,UPI,638948002.0,15 days return,Not Returned,Delivered,3152
2018-09-28,683662002,1,UPI,683662002.0,7 days return,Returned,Delivered,215
2018-09-20,680374001,2,UPI,680374001.0,7 days return,Not Returned,Delivered,2285
2018-10-10,666448007,1,UPI,666448007.0,7 days return,Not Returned,Delivered,1539
2018-10-01,478549001,2,Card,478549001.0,No return,Not Returned,Delivered,4527
2018-10-30,641666001,2,UPI,641666001.0,7 days return,Not Returned,Delivered,3838
2018-10-01,621381001,2,Card,621381001.0,No return,Not Returned,Delivered,2364
2018-09-21,399201020,2,Card,399201020.0,15 days return,Not Returned,Delivered,1241
2018-10-18,537895001,2,Cash,537895001.0,7 days return,,Not Delivered (Others),1457
2018-10-20,448509013,2,UPI,448509013.0,7 days return,Not Returned,Delivered,4555
2018-10-01,355072001,2,Cash,355072001.0,15 days return,Not Returned,Delivered,4501
2018-11-01,502186013,2,UPI,502186013.0,15 days return,Returned,Delivered,546
2018-10-11,598859001,2,UPI,598859001.0,No return,Not Returned,Delivered,3333
2018-10-27,568808001,1,UPI,568808001.0,7 days return,Returned,Delivered,296
2018-09-29,636323002,2,UPI,636323002.0,15 days return,Not Returned,Delivered,2214
2018-09-29,686631003,1,Card,686631003.0,15 days return,Not Returned,Delivered,2227
2018-10-19,524061003,2,UPI,524061003.0,7 days return,Not Returned,Delivered,2079
2018-10-03,524825011,2,UPI,524825011.0,15 days return,Not Returned,Delivered,1196
2018-09-29,688558002,1,UPI,688558002.0,No return,Not Returned,Delivered,4097
2018-09-30,714367001,2,Card,714367001.0,15 days return,Not Returned,Delivered,2007
2018-09-22,445865001,2,Card,445865001.0,15 days return,Not Returned,Delivered,3485
2018-09-30,539723005,2,UPI,539723005.0,7 days return,Not Returned,Delivered,2842
2018-09-27,640677004,2,UPI,640677004.0,15 days return,Not Returned,Delivered,4824
2018-09-29,573716040,1,Cash,573716040.0,No return,Not Returned,Delivered,2221
2018-09-25,413911012,2,UPI,413911012.0,No return,Not Returned,Delivered,754
2018-10-12,558986001,2,UPI,558986001.0,15 days return,,Not Delivered (Wrong Item),3009
2018-11-01,667499001,2,UPI,667499001.0,7 days return,Not Returned,Delivered,2163
2018-10-10,694986001,2,UPI,694986001.0,No return,Not Returned,Delivered,2158
2018-10-16,633808001,2,Card,633808001.0,No return,,Not Delivered (Others),4535
2018-09-28,532578017,2,UPI,532578017.0,7 days return,Not Returned,Delivered,3202
2018-10-11,561570001,1,UPI,561570001.0,7 days return,Not Returned,Delivered,4705
2018-10-24,625939012,2,UPI,625939012.0,15 days return,Not Returned,Delivered,576
2018-09-21,282832001,2,Card,282832001.0,7 days return,Not Returned,Delivered,2197
2018-09-24,592975012,1,UPI,592975012.0,15 days return,Not Returned,Delivered,3259
2018-10-11,567993017,1,UPI,567993017.0,No return,Not Returned,Delivered,4705
2018-09-20,637515001,1,Card,637515001.0,7 days return,Returned,Delivered,2800
2018-10-26,615042001,2,Cash,615042001.0,7 days return,Not Returned,Delivered,2328
2018-10-25,680374002,2,Card,680374002.0,7 days return,Not Returned,Delivered,3800
2018-11-01,507910001,2,UPI,507910001.0,7 days return,Returned,Delivered,4098
2018-10-18,505230006,2,UPI,505230006.0,7 days return,Not Returned,Delivered,3768
2018-10-19,635789005,2,UPI,635789005.0,No return,Not Returned,Delivered,494
2018-10-17,625480003,2,Card,625480003.0,No return,Not Returned,Delivered,1056
2018-10-11,687524001,2,UPI,687524001.0,15 days return,Not Returned,Delivered,2130
2018-09-29,446224002,2,UPI,446224002.0,7 days return,Not Returned,Delivered,3670
2018-10-05,536139006,2,UPI,536139006.0,7 days return,Not Returned,Delivered,3157
2018-10-17,399136061,2,Card,399136061.0,No return,Not Returned,Delivered,1938
2018-10-04,692586001,2,UPI,692586001.0,No return,,Not Delivered (Wrong Item),1775
2018-10-31,711547001,2,Cash,711547001.0,15 days return,Returned,Delivered,1488
2018-10-19,399087019,2,UPI,399087019.0,15 days return,Not Returned,Delivered,3158
2018-09-22,613246004,2,UPI,613246004.0,7 days return,Returned,Delivered,1456
2018-10-25,572400022,2,UPI,572400022.0,15 days return,Not Returned,Delivered,3187
2018-09-29,610776002,2,Card,610776002.0,15 days return,Not Returned,Delivered,1195
2018-10-06,399256001,1,Cash,399256001.0,No return,Not Returned,Delivered,2368
2018-10-30,617279002,2,UPI,617279002.0,No return,Not Returned,Delivered,814
2018-10-19,554598009,1,Cash,554598009.0,7 days return,Not Returned,Delivered,3688
2018-09-30,623284009,1,UPI,623284009.0,No return,Not Returned,Delivered,406
2018-10-26,630313001,2,UPI,630313001.0,No return,Not Returned,Delivered,832
2018-09-28,594697001,2,Card,594697001.0,7 days return,Not Returned,Delivered,977
2018-11-01,630316009,2,UPI,630316009.0,7 days return,Not Returned,Delivered,4095
2018-10-12,637641011,1,UPI,637641011.0,7 days return,,Not Delivered (Wrong Item),769
2018-10-15,693208004,2,Card,693208004.0,15 days return,Returned,Delivered,3554
2018-10-12,666585003,2,Card,666585003.0,15 days return,Not Returned,Delivered,4589
2018-10-19,594541002,1,UPI,594541002.0,No return,Not Returned,Delivered,203
2018-10-17,657858001,2,Card,657858001.0,No return,Not Returned,Delivered,3271
2018-10-23,705187001,2,UPI,705187001.0,15 days return,Not Returned,Delivered,4050
2018-09-28,678342001,2,Card,678342001.0,7 days return,,Not Delivered (Others),3959
2018-09-23,656686001,2,Cash,656686001.0,No return,Not Returned,Delivered,123
2018-09-29,618840003,1,Card,618840003.0,No return,Not Returned,Delivered,1788
