age,postal_code,gender,size,cust_id,embed_text
50-60,Coimbatore,Female,S,4452,"Customer ID: 4452, Gender: Female, postal_code: Coimbatore, Age Range: 50-60, Size: S"
30-35,Ahmedabad,Female,S,4453,"Customer ID: 4453, Gender: Female, postal_code: Ahmedabad, Age Range: 30-35, Size: S"
40-50,Chennai,Female,XL,4455,"Customer ID: 4455, Gender: Female, postal_code: Chennai, Age Range: 40-50, Size: XL"
30-35,Delhi,Male,S,4456,"Customer ID: 4456, Gender: Male, postal_code: Delhi, Age Range: 30-35, Size: S"
25-30,Hyderabad,Male,S,4457,"Customer ID: 4457, Gender: Male, postal_code: Hyderabad, Age Range: 25-30, Size: S"
25-30,Mumbai,Male,XS,4458,"Customer ID: 4458, Gender: Male, postal_code: Mumbai, Age Range: 25-30, Size: XS"
25-30,Mumbai,Female,M,4462,"Customer ID: 4462, Gender: Female, postal_code: Mumbai, Age Range: 25-30, Size: M"
25-30,Delhi,Female,M,4464,"Customer ID: 4464, Gender: Female, postal_code: Delhi, Age Range: 25-30, Size: M"
40-50,Vadodara,Male,M,4465,"Customer ID: 4465, Gender: Male, postal_code: Vadodara, Age Range: 40-50, Size: M"
50-60,Guwahati,Female,XL,4466,"Customer ID: 4466, Gender: Female, postal_code: Guwahati, Age Range: 50-60, Size: XL"
40-50,Pune,Female,M,4470,"Customer ID: 4470, Gender: Female, postal_code: Pune, Age Range: 40-50, Size: M"
20-25,Delhi,Male,XL,4472,"Customer ID: 4472, Gender: Male, postal_code: Delhi, Age Range: 20-25, Size: XL"
20-25,Visakhapatnam,Male,L,4473,"Customer ID: 4473, Gender: Male, postal_code: Visakhapatnam, Age Range: 20-25, Size: L"
30-35,Chennai,Female,XL,4474,"Customer ID: 4474, Gender: Female, postal_code: Chennai, Age Range: 30-35, Size: XL"
70-80,Coimbatore,Male,S,4476,"Customer ID: 4476, Gender: Male, postal_code: Coimbatore, Age Range: 70-80, Size: S"
25-30,Guwahati,Female,S,4479,"Customer ID: 4479, Gender: Female, postal_code: Guwahati, Age Range: 25-30, Size: S"
20-25,Nagpur,Female,XL,4480,"Customer ID: 4480, Gender: Female, postal_code: Nagpur, Age Range: 20-25, Size: XL"
50-60,Lucknow,Female,XS,4485,"Customer ID: 4485, Gender: Female, postal_code: Lucknow, Age Range: 50-60, Size: XS"
35-40,Pune,Female,XL,4487,"Customer ID: 4487, Gender: Female, postal_code: Pune, Age Range: 35-40, Size: XL"
40-50,Hyderabad,Female,S,4488,"Customer ID: 4488, Gender: Female, postal_code: Hyderabad, Age Range: 40-50, Size: S"
25-30,Jaipur,Female,L,4490,"Customer ID: 4490, Gender: Female, postal_code: Jaipur, Age Range: 25-30, Size: L"
40-50,Ahmedabad,Female,M,4492,"Customer ID: 4492, Gender: Female, postal_code: Ahmedabad, Age Range: 40-50, Size: M"
30-35,Delhi,Female,M,4493,"Customer ID: 4493, Gender: Female, postal_code: Delhi, Age Range: 30-35, Size: M"
40-50,Jaipur,Male,M,4494,"Customer ID: 4494, Gender: Male, postal_code: Jaipur, Age Range: 40-50, Size: M"
35-40,Hyderabad,Female,L,4496,"Customer ID: 4496, Gender: Female, postal_code: Hyderabad, Age Range: 35-40, Size: L"
50-60,Chennai,Female,XL,4498,"Customer ID: 4498, Gender: Female, postal_code: Chennai, Age Range: 50-60, Size: XL"
40-50,Bengaluru,Female,XS,4499,"Customer ID: 4499, Gender: Female, postal_code: Bengaluru, Age Range: 40-50, Size: XS"
50-60,Kolkata,Male,XS,4501,"Customer ID: 4501, Gender: Male, postal_code: Kolkata, Age Range: 50-60, Size: XS"
50-60,Mumbai,Female,XL,4507,"Customer ID: 4507, Gender: Female, postal_code: Mumbai, Age Range: 50-60, Size: XL"
20-25,Delhi,Male,XL,4508,"Customer ID: 4508, Gender: Male, postal_code: Delhi, Age Range: 20-25, Size: XL"
50-60,Chennai,Male,XS,4509,"Customer ID: 4509, Gender: Male, postal_code: Chennai, Age Range: 50-60, Size: XS"
40-50,Chennai,Female,M,4510,"Customer ID: 4510, Gender: Female, postal_code: Chennai, Age Range: 40-50, Size: M"
35-40,Mumbai,Female,XL,4511,"Customer ID: 4511, Gender: Female, postal_code: Mumbai, Age Range: 35-40, Size: XL"
30-35,Hyderabad,Female,M,4512,"Customer ID: 4512, Gender: Female, postal_code: Hyderabad, Age Range: 30-35, Size: M"
30-35,Jaipur,Female,XS,4516,"Customer ID: 4516, Gender: Female, postal_code: Jaipur, Age Range: 30-35, Size: XS"
60-70,Delhi,Male,XL,4517,"Customer ID: 4517, Gender: Male, postal_code: Delhi, Age Range: 60-70, Size: XL"
40-50,Vadodara,Female,XL,4519,"Customer ID: 4519, Gender: Female, postal_code: Vadodara, Age Range: 40-50, Size: XL"
50-60,Hyderabad,Male,S,4520,"Customer ID: 4520, Gender: Male, postal_code: Hyderabad, Age Range: 50-60, Size: S"
20-25,Kolkata,Female,XL,4521,"Customer ID: 4521, Gender: Female, postal_code: Kolkata, Age Range: 20-25, Size: XL"
25-30,Hyderabad,Male,L,4523,"Customer ID: 4523, Gender: Male, postal_code: Hyderabad, Age Range: 25-30, Size: L"
50-60,Delhi,Female,M,4526,"Customer ID: 4526, Gender: Female, postal_code: Delhi, Age Range: 50-60, Size: M"
30-35,Hyderabad,Male,L,4527,"Customer ID: 4527, Gender: Male, postal_code: Hyderabad, Age Range: 30-35, Size: L"
40-50,Lucknow,Male,XL,4529,"Customer ID: 4529, Gender: Male, postal_code: Lucknow, Age Range: 40-50, Size: XL"
20-25,Bengaluru,Female,L,4530,"Customer ID: 4530, Gender: Female, postal_code: Bengaluru, Age Range: 20-25, Size: L"
30-35,Hyderabad,Female,XS,4533,"Customer ID: 4533, Gender: Female, postal_code: Hyderabad, Age Range: 30-35, Size: XS"
25-30,Delhi,Male,M,4535,"Customer ID: 4535, Gender: Male, postal_code: Delhi, Age Range: 25-30, Size: M"
25-30,Surat,Female,XL,4536,"Customer ID: 4536, Gender: Female, postal_code: Surat, Age Range: 25-30, Size: XL"
25-30,Chennai,Male,XL,4537,"Customer ID: 4537, Gender: Male, postal_code: Chennai, Age Range: 25-30, Size: XL"
35-40,Mumbai,Male,M,4540,"Customer ID: 4540, Gender: Male, postal_code: Mumbai, Age Range: 35-40, Size: M"
20-25,Mumbai,Female,M,4541,"Customer ID: 4541, Gender: Female, postal_code: Mumbai, Age Range: 20-25, Size: M"
25-30,Vadodara,Female,XS,4542,"Customer ID: 4542, Gender: Female, postal_code: Vadodara, Age Range: 25-30, Size: XS"
25-30,Mumbai,Female,M,4543,"Customer ID: 4543, Gender: Female, postal_code: Mumbai, Age Range: 25-30, Size: M"
50-60,Chennai,Female,M,4544,"Customer ID: 4544, Gender: Female, postal_code: Chennai, Age Range: 50-60, Size: M"
40-50,Mumbai,Male,XL,4545,"Customer ID: 4545, Gender: Male, postal_code: Mumbai, Age Range: 40-50, Size: XL"
20-25,Mumbai,Male,S,4546,"Customer ID: 4546, Gender: Male, postal_code: Mumbai, Age Range: 20-25, Size: S"
30-35,Ahmedabad,Female,XS,4548,"Customer ID: 4548, Gender: Female, postal_code: Ahmedabad, Age Range: 30-35, Size: XS"
25-30,Vadodara,Male,L,4551,"Customer ID: 4551, Gender: Male, postal_code: Vadodara, Age Range: 25-30, Size: L"
25-30,Ahmedabad,Male,XL,4553,"Customer ID: 4553, Gender: Male, postal_code: Ahmedabad, Age Range: 25-30, Size: XL"
60-70,Delhi,Female,M,4554,"Customer ID: 4554, Gender: Female, postal_code: Delhi, Age Range: 60-70, Size: M"
30-35,Patna,Male,M,4555,"Customer ID: 4555, Gender: Male, postal_code: Patna, Age Range: 30-35, Size: M"
70-80,Patna,Male,XL,4556,"Customer ID: 4556, Gender: Male, postal_code: Patna, Age Range: 70-80, Size: XL"
50-60,Mumbai,Female,S,4557,"Customer ID: 4557, Gender: Female, postal_code: Mumbai, Age Range: 50-60, Size: S"
20-25,Chennai,Female,S,4561,"Customer ID: 4561, Gender: Female, postal_code: Chennai, Age Range: 20-25, Size: S"
50-60,Chennai,Male,L,4562,"Customer ID: 4562, Gender: Male, postal_code: Chennai, Age Range: 50-60, Size: L"
25-30,Pune,Female,XL,4563,"Customer ID: 4563, Gender: Female, postal_code: Pune, Age Range: 25-30, Size: XL"
50-60,Indore,Female,XL,4565,"Customer ID: 4565, Gender: Female, postal_code: Indore, Age Range: 50-60, Size: XL"
40-50,Chandigarh,Female,S,4567,"Customer ID: 4567, Gender: Female, postal_code: Chandigarh, Age Range: 40-50, Size: S"
30-35,Visakhapatnam,Female,XL,4570,"Customer ID: 4570, Gender: Female, postal_code: Visakhapatnam, Age Range: 30-35, Size: XL"
35-40,Hyderabad,Male,XS,4571,"Customer ID: 4571, Gender: Male, postal_code: Hyderabad, Age Range: 35-40, Size: XS"
25-30,Guwahati,Male,XL,4573,"Customer ID: 4573, Gender: Male, postal_code: Guwahati, Age Range: 25-30, Size: XL"
20-25,Delhi,Male,XS,4575,"Customer ID: 4575, Gender: Male, postal_code: Delhi, Age Range: 20-25, Size: XS"
50-60,Bengaluru,Male,XS,4576,"Customer ID: 4576, Gender: Male, postal_code: Bengaluru, Age Range: 50-60, Size: XS"
25-30,Mumbai,Male,XS,4577,"Customer ID: 4577, Gender: Male, postal_code: Mumbai, Age Range: 25-30, Size: XS"
20-25,Mumbai,Male,M,4579,"Customer ID: 4579, Gender: Male, postal_code: Mumbai, Age Range: 20-25, Size: M"
60-70,Bengaluru,Female,XS,4580,"Customer ID: 4580, Gender: Female, postal_code: Bengaluru, Age Range: 60-70, Size: XS"
70-80,Mumbai,Female,S,4583,"Customer ID: 4583, Gender: Female, postal_code: Mumbai, Age Range: 70-80, Size: S"
50-60,Bengaluru,Female,XS,4585,"Customer ID: 4585, Gender: Female, postal_code: Bengaluru, Age Range: 50-60, Size: XS"
20-25,Coimbatore,Female,XL,4586,"Customer ID: 4586, Gender: Female, postal_code: Coimbatore, Age Range: 20-25, Size: XL"
20-25,Chandigarh,Female,S,4589,"Customer ID: 4589, Gender: Female, postal_code: Chandigarh, Age Range: 20-25, Size: S"
60-70,Hyderabad,Female,XS,4591,"Customer ID: 4591, Gender: Female, postal_code: Hyderabad, Age Range: 60-70, Size: XS"
30-35,Mumbai,Female,S,4592,"Customer ID: 4592, Gender: Female, postal_code: Mumbai, Age Range: 30-35, Size: S"
60-70,Hyderabad,Female,XL,4594,"Customer ID: 4594, Gender: Female, postal_code: Hyderabad, Age Range: 60-70, Size: XL"
35-40,Bengaluru,Female,XS,4595,"Customer ID: 4595, Gender: Female, postal_code: Bengaluru, Age Range: 35-40, Size: XS"
25-30,Ahmedabad,Female,S,4598,"Customer ID: 4598, Gender: Female, postal_code: Ahmedabad, Age Range: 25-30, Size: S"
50-60,Chennai,Male,XS,4599,"Customer ID: 4599, Gender: Male, postal_code: Chennai, Age Range: 50-60, Size: XS"
20-25,Chennai,Female,S,4600,"Customer ID: 4600, Gender: Female, postal_code: Chennai, Age Range: 20-25, Size: S"
50-60,Ahmedabad,Male,XL,4602,"Customer ID: 4602, Gender: Male, postal_code: Ahmedabad, Age Range: 50-60, Size: XL"
25-30,Bhopal,Female,S,4604,"Customer ID: 4604, Gender: Female, postal_code: Bhopal, Age Range: 25-30, Size: S"
25-30,Chennai,Female,S,4605,"Customer ID: 4605, Gender: Female, postal_code: Chennai, Age Range: 25-30, Size: S"
60-70,Jaipur,Male,XS,4606,"Customer ID: 4606, Gender: Male, postal_code: Jaipur, Age Range: 60-70, Size: XS"
35-40,Hyderabad,Female,S,4607,"Customer ID: 4607, Gender: Female, postal_code: Hyderabad, Age Range: 35-40, Size: S"
40-50,Hyderabad,Female,M,4608,"Customer ID: 4608, Gender: Female, postal_code: Hyderabad, Age Range: 40-50, Size: M"
40-50,Bengaluru,Female,XS,4609,"Customer ID: 4609, Gender: Female, postal_code: Bengaluru, Age Range: 40-50, Size: XS"
25-30,Guwahati,Female,S,4612,"Customer ID: 4612, Gender: Female, postal_code: Guwahati, Age Range: 25-30, Size: S"
20-25,Delhi,Male,L,4614,"Customer ID: 4614, Gender: Male, postal_code: Delhi, Age Range: 20-25, Size: L"
50-60,Hyderabad,Male,XL,4615,"Customer ID: 4615, Gender: Male, postal_code: Hyderabad, Age Range: 50-60, Size: XL"
50-60,Hyderabad,Female,M,4617,"Customer ID: 4617, Gender: Female, postal_code: Hyderabad, Age Range: 50-60, Size: M"
20-25,Surat,Male,S,4619,"Customer ID: 4619, Gender: Male, postal_code: Surat, Age Range: 20-25, Size: S"
50-60,Chennai,Female,L,4621,"Customer ID: 4621, Gender: Female, postal_code: Chennai, Age Range: 50-60, Size: L"
50-60,Hyderabad,Male,XL,4622,"Customer ID: 4622, Gender: Male, postal_code: Hyderabad, Age Range: 50-60, Size: XL"
50-60,Nagpur,Male,XS,4628,"Customer ID: 4628, Gender: Male, postal_code: Nagpur, Age Range: 50-60, Size: XS"
25-30,Chandigarh,Female,L,4629,"Customer ID: 4629, Gender: Female, postal_code: Chandigarh, Age Range: 25-30, Size: L"
35-40,Ahmedabad,Female,S,4632,"Customer ID: 4632, Gender: Female, postal_code: Ahmedabad, Age Range: 35-40, Size: S"
15-20,Indore,Male,L,4633,"Customer ID: 4633, Gender: Male, postal_code: Indore, Age Range: 15-20, Size: L"
20-25,Mumbai,Female,XS,4634,"Customer ID: 4634, Gender: Female, postal_code: Mumbai, Age Range: 20-25, Size: XS"
30-35,Bengaluru,Male,L,4635,"Customer ID: 4635, Gender: Male, postal_code: Bengaluru, Age Range: 30-35, Size: L"
35-40,Patna,Female,M,4636,"Customer ID: 4636, Gender: Female, postal_code: Patna, Age Range: 35-40, Size: M"
20-25,Chennai,Female,L,4637,"Customer ID: 4637, Gender: Female, postal_code: Chennai, Age Range: 20-25, Size: L"
25-30,Chennai,Male,L,4638,"Customer ID: 4638, Gender: Male, postal_code: Chennai, Age Range: 25-30, Size: L"
35-40,Chennai,Female,S,4639,"Customer ID: 4639, Gender: Female, postal_code: Chennai, Age Range: 35-40, Size: S"
50-60,Mumbai,Female,L,4640,"Customer ID: 4640, Gender: Female, postal_code: Mumbai, Age Range: 50-60, Size: L"
35-40,Indore,Male,M,4641,"Customer ID: 4641, Gender: Male, postal_code: Indore, Age Range: 35-40, Size: M"
25-30,Surat,Male,M,4642,"Customer ID: 4642, Gender: Male, postal_code: Surat, Age Range: 25-30, Size: M"
50-60,Guwahati,Female,S,4643,"Customer ID: 4643, Gender: Female, postal_code: Guwahati, Age Range: 50-60, Size: S"
25-30,Visakhapatnam,Male,L,4644,"Customer ID: 4644, Gender: Male, postal_code: Visakhapatnam, Age Range: 25-30, Size: L"
50-60,Delhi,Female,XL,4645,"Customer ID: 4645, Gender: Female, postal_code: Delhi, Age Range: 50-60, Size: XL"
20-25,Hyderabad,Male,L,4646,"Customer ID: 4646, Gender: Male, postal_code: Hyderabad, Age Range: 20-25, Size: L"
25-30,Delhi,Male,S,4650,"Customer ID: 4650, Gender: Male, postal_code: Delhi, Age Range: 25-30, Size: S"
60-70,Vadodara,Male,XS,4652,"Customer ID: 4652, Gender: Male, postal_code: Vadodara, Age Range: 60-70, Size: XS"
35-40,Bengaluru,Male,XS,4654,"Customer ID: 4654, Gender: Male, postal_code: Bengaluru, Age Range: 35-40, Size: XS"
40-50,Kolkata,Female,S,4660,"Customer ID: 4660, Gender: Female, postal_code: Kolkata, Age Range: 40-50, Size: S"
20-25,Chennai,Male,M,4661,"Customer ID: 4661, Gender: Male, postal_code: Chennai, Age Range: 20-25, Size: M"
25-30,Ahmedabad,Female,XL,4663,"Customer ID: 4663, Gender: Female, postal_code: Ahmedabad, Age Range: 25-30, Size: XL"
60-70,Mumbai,Male,XL,4664,"Customer ID: 4664, Gender: Male, postal_code: Mumbai, Age Range: 60-70, Size: XL"
40-50,Visakhapatnam,Male,M,4665,"Customer ID: 4665, Gender: Male, postal_code: Visakhapatnam, Age Range: 40-50, Size: M"
20-25,Guwahati,Female,XS,4666,"Customer ID: 4666, Gender: Female, postal_code: Guwahati, Age Range: 20-25, Size: XS"
30-35,Chennai,Female,S,4669,"Customer ID: 4669, Gender: Female, postal_code: Chennai, Age Range: 30-35, Size: S"
25-30,Delhi,Male,XL,4670,"Customer ID: 4670, Gender: Male, postal_code: Delhi, Age Range: 25-30, Size: XL"
50-60,Guwahati,Male,L,4673,"Customer ID: 4673, Gender: Male, postal_code: Guwahati, Age Range: 50-60, Size: L"
70-80,Indore,Female,L,4677,"Customer ID: 4677, Gender: Female, postal_code: Indore, Age Range: 70-80, Size: L"
25-30,Jaipur,Male,M,4679,"Customer ID: 4679, Gender: Male, postal_code: Jaipur, Age Range: 25-30, Size: M"
50-60,Hyderabad,Female,XL,4682,"Customer ID: 4682, Gender: Female, postal_code: Hyderabad, Age Range: 50-60, Size: XL"
40-50,Chennai,Female,S,4683,"Customer ID: 4683, Gender: Female, postal_code: Chennai, Age Range: 40-50, Size: S"
30-35,Lucknow,Female,M,4684,"Customer ID: 4684, Gender: Female, postal_code: Lucknow, Age Range: 30-35, Size: M"
25-30,Mumbai,Male,L,4687,"Customer ID: 4687, Gender: Male, postal_code: Mumbai, Age Range: 25-30, Size: L"
30-35,Chennai,Female,XL,4691,"Customer ID: 4691, Gender: Female, postal_code: Chennai, Age Range: 30-35, Size: XL"
20-25,Kolkata,Male,S,4693,"Customer ID: 4693, Gender: Male, postal_code: Kolkata, Age Range: 20-25, Size: S"
15-20,Vadodara,Male,XL,4694,"Customer ID: 4694, Gender: Male, postal_code: Vadodara, Age Range: 15-20, Size: XL"
25-30,Pune,Male,XS,4695,"Customer ID: 4695, Gender: Male, postal_code: Pune, Age Range: 25-30, Size: XS"
50-60,Bengaluru,Male,L,4696,"Customer ID: 4696, Gender: Male, postal_code: Bengaluru, Age Range: 50-60, Size: L"
50-60,Vadodara,Female,XL,4697,"Customer ID: 4697, Gender: Female, postal_code: Vadodara, Age Range: 50-60, Size: XL"
25-30,Hyderabad,Male,S,4698,"Customer ID: 4698, Gender: Male, postal_code: Hyderabad, Age Range: 25-30, Size: S"
50-60,Indore,Female,S,4699,"Customer ID: 4699, Gender: Female, postal_code: Indore, Age Range: 50-60, Size: S"
25-30,Mumbai,Female,S,4701,"Customer ID: 4701, Gender: Female, postal_code: Mumbai, Age Range: 25-30, Size: S"
30-35,Hyderabad,Female,XL,4702,"Customer ID: 4702, Gender: Female, postal_code: Hyderabad, Age Range: 30-35, Size: XL"
25-30,Chennai,Male,M,4703,"Customer ID: 4703, Gender: Male, postal_code: Chennai, Age Range: 25-30, Size: M"
30-35,Hyderabad,Male,XL,4704,"Customer ID: 4704, Gender: Male, postal_code: Hyderabad, Age Range: 30-35, Size: XL"
60-70,Vadodara,Male,L,4705,"Customer ID: 4705, Gender: Male, postal_code: Vadodara, Age Range: 60-70, Size: L"
,Delhi,Female,M,4706,"Customer ID: 4706, Gender: Female, postal_code: Delhi, Age Range: nan, Size: M"
20-25,Surat,Female,S,4707,"Customer ID: 4707, Gender: Female, postal_code: Surat, Age Range: 20-25, Size: S"
50-60,Coimbatore,Female,XS,4709,"Customer ID: 4709, Gender: Female, postal_code: Coimbatore, Age Range: 50-60, Size: XS"
50-60,Hyderabad,Female,XL,4710,"Customer ID: 4710, Gender: Female, postal_code: Hyderabad, Age Range: 50-60, Size: XL"
50-60,Mumbai,Female,XL,4713,"Customer ID: 4713, Gender: Female, postal_code: Mumbai, Age Range: 50-60, Size: XL"
40-50,Delhi,Female,XL,4714,"Customer ID: 4714, Gender: Female, postal_code: Delhi, Age Range: 40-50, Size: XL"
20-25,Lucknow,Male,XS,4716,"Customer ID: 4716, Gender: Male, postal_code: Lucknow, Age Range: 20-25, Size: XS"
25-30,Bengaluru,Female,M,4718,"Customer ID: 4718, Gender: Female, postal_code: Bengaluru, Age Range: 25-30, Size: M"
50-60,Bengaluru,Male,S,4719,"Customer ID: 4719, Gender: Male, postal_code: Bengaluru, Age Range: 50-60, Size: S"
50-60,Surat,Female,S,4720,"Customer ID: 4720, Gender: Female, postal_code: Surat, Age Range: 50-60, Size: S"
20-25,Chandigarh,Female,M,4723,"Customer ID: 4723, Gender: Female, postal_code: Chandigarh, Age Range: 20-25, Size: M"
25-30,Hyderabad,Male,M,4726,"Customer ID: 4726, Gender: Male, postal_code: Hyderabad, Age Range: 25-30, Size: M"
40-50,Ahmedabad,Male,XL,4728,"Customer ID: 4728, Gender: Male, postal_code: Ahmedabad, Age Range: 40-50, Size: XL"
60-70,Chennai,Male,S,4730,"Customer ID: 4730, Gender: Male, postal_code: Chennai, Age Range: 60-70, Size: S"
35-40,Ahmedabad,Female,XS,4731,"Customer ID: 4731, Gender: Female, postal_code: Ahmedabad, Age Range: 35-40, Size: XS"
40-50,Bhopal,Male,XS,4734,"Customer ID: 4734, Gender: Male, postal_code: Bhopal, Age Range: 40-50, Size: XS"
30-35,Delhi,Female,M,4735,"Customer ID: 4735, Gender: Female, postal_code: Delhi, Age Range: 30-35, Size: M"
40-50,Ahmedabad,Female,XS,4736,"Customer ID: 4736, Gender: Female, postal_code: Ahmedabad, Age Range: 40-50, Size: XS"
40-50,Bengaluru,Female,L,4739,"Customer ID: 4739, Gender: Female, postal_code: Bengaluru, Age Range: 40-50, Size: L"
20-25,Jaipur,Male,S,4740,"Customer ID: 4740, Gender: Male, postal_code: Jaipur, Age Range: 20-25, Size: S"
25-30,Surat,Male,M,4742,"Customer ID: 4742, Gender: Male, postal_code: Surat, Age Range: 25-30, Size: M"
25-30,Hyderabad,Male,XL,4743,"Customer ID: 4743, Gender: Male, postal_code: Hyderabad, Age Range: 25-30, Size: XL"
40-50,Mumbai,Female,S,4744,"Customer ID: 4744, Gender: Female, postal_code: Mumbai, Age Range: 40-50, Size: S"
20-25,Mumbai,Female,S,4747,"Customer ID: 4747, Gender: Female, postal_code: Mumbai, Age Range: 20-25, Size: S"
50-60,Chennai,Female,XS,4748,"Customer ID: 4748, Gender: Female, postal_code: Chennai, Age Range: 50-60, Size: XS"
50-60,Bengaluru,Female,L,4749,"Customer ID: 4749, Gender: Female, postal_code: Bengaluru, Age Range: 50-60, Size: L"
20-25,Chennai,Female,M,4750,"Customer ID: 4750, Gender: Female, postal_code: Chennai, Age Range: 20-25, Size: M"
20-25,Hyderabad,Female,S,4752,"Customer ID: 4752, Gender: Female, postal_code: Hyderabad, Age Range: 20-25, Size: S"
25-30,Chandigarh,Female,L,4753,"Customer ID: 4753, Gender: Female, postal_code: Chandigarh, Age Range: 25-30, Size: L"
20-25,Hyderabad,Female,L,4755,"Customer ID: 4755, Gender: Female, postal_code: Hyderabad, Age Range: 20-25, Size: L"
40-50,Jaipur,Male,L,4756,"Customer ID: 4756, Gender: Male, postal_code: Jaipur, Age Range: 40-50, Size: L"
50-60,Jaipur,Male,M,4758,"Customer ID: 4758, Gender: Male, postal_code: Jaipur, Age Range: 50-60, Size: M"
